uid,label,voice_opp_num_unique_count,voice_opp_num_count,voice_opp_head_unique_count,voice_opp_len_3,voice_opp_len_5,voice_opp_len_6,voice_opp_len_7,voice_opp_len_8,voice_opp_len_9,voice_opp_len_10,voice_opp_len_11,voice_opp_len_12,voice_opp_len_13,voice_opp_len_14,voice_opp_len_15,voice_opp_len_16,voice_opp_len_17,voice_opp_len_18,voice_opp_len_19,voice_opp_len_20,voice_opp_len_21,voice_opp_len_22,voice_opp_len_25,voice_call_len_1,voice_call_len_2,voice_call_len_3,voice_call_len_4,voice_call_len_5,voice_in_out_0,voice_in_out_1,voice_time_less_than_1min,voice_time_1min_to_2min,voice_time_2min_to_3min,voice_time_3min_to_4min,voice_time_4min_to_5min,voice_time_5min_to_6min,voice_time_6min_to_7min,voice_time_7min_to_8min,voice_time_8min_to_9min,voice_time_9min_to_10min,voice_time_10min_to_30min,voice_time_30min_to_60min,voice_time_more_than_60min,sms_opp_num_unique_count,sms_opp_num_count,sms_opp_head_unique_count,sms_opp_len_2,sms_opp_len_3,sms_opp_len_4,sms_opp_len_5,sms_opp_len_6,sms_opp_len_7,sms_opp_len_8,sms_opp_len_9,sms_opp_len_10,sms_opp_len_11,sms_opp_len_12,sms_opp_len_13,sms_opp_len_14,sms_opp_len_15,sms_opp_len_16,sms_opp_len_17,sms_opp_len_18,sms_opp_len_19,sms_opp_len_20,sms_in_out_0,sms_in_out_1,wa_name_unique_count,wa_name_count,wa_visit_cnt_std,wa_visit_cnt_max,wa_visit_cnt_min,wa_visit_cnt_median,wa_visit_cnt_mean,wa_visit_cnt_sum,wa_visit_dura_std,wa_visit_dura_max,wa_visit_dura_min,wa_visit_dura_median,wa_visit_dura_mean,wa_visit_dura_sum,wa_up_flow_std,wa_up_flow_max,wa_up_flow_min,wa_up_flow_median,wa_up_flow_mean,wa_up_flow_sum,wa_down_flowstd,wa_down_flowmax,wa_down_flowmin,wa_down_flowmedian,wa_down_flowmean,wa_down_flowsum
u3578,0,5.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,16.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0
u3579,0,8.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,2,0.0,1.0,1.0,1.0,1.0,2.0,337.28993462598316,477.0,0.0,238.5,238.5,477.0,568.5138520739843,867.0,63.0,465.0,465.0,930.0,10295.474734076131,14654.0,94.0,7374.0,7374.0,14748.0
u3580,0,20.0,143.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,3.0,0.0,0.0,87.0,56.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,145,466,21.282905370480183,267.0,1.0,2.0,7.319742489270387,3411.0,35580.28640626333,521030.0,0.0,2424.0,10613.454935622318,4945870.0,381921.3470310625,6320832.0,0.0,1594.0,54893.46351931331,25580354.0,33012042.606143843,678360960.0,0.0,2138.0,2646139.319742489,1233100923.0
u3581,0,19.0,205.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,3.0,1.0,0.0,0.0,87.0,118.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,2.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,202,1429,59.17922103088046,953.0,1.0,4.0,18.212736179146255,26026.0,69868.65657606823,1139761.0,0.0,4324.0,21047.257522743177,30076531.0,273659.26695442456,4903351.0,0.0,4424.0,51941.822253324004,74224864.0,2849203.60208977,54907486.0,0.0,5522.0,394421.832750175,563628799.0
u3582,0,59.0,254.0,24.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,241.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,4.0,1.0,0.0,0.0,126.0,128.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,7.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,60,406,24.734877236783475,322.0,1.0,3.0,10.391625615763546,4219.0,30012.55842071391,316506.0,0.0,3511.0,11916.504926108375,4838101.0,56735.5479664791,852003.0,0.0,2746.5,16634.165024630543,6753471.0,480198.5430517503,6803092.0,0.0,3004.0,60420.85467980296,24530867.0
u3583,0,132.0,445.0,43.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,441.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,18.0,7.0,0.0,0.0,159.0,286.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,14.0,69.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,40.0,133,442,84.69783124290744,998.0,1.0,3.0,19.97285067873303,8828.0,119322.22644262067,1445752.0,0.0,3067.0,25212.052036199097,11143727.0,633465.0201120614,7792557.0,0.0,1902.5,101406.20588235294,44821543.0,10669209.234622844,214894129.0,0.0,2195.0,901133.7217194571,398301105.0
u3584,0,13.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,236,1318,60.78608459675186,697.0,1.0,3.0,22.22610015174507,29294.0,77726.31246493242,879772.0,0.0,4104.0,28217.006828528072,37190015.0,252787.63019264487,4127400.0,0.0,4474.0,75417.03186646434,99399648.0,5293741.845544176,157004502.0,0.0,9897.0,816131.1441578149,1075660848.0
u3585,0,37.0,47.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,32.0,15.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,145,536,143.25299119627047,1699.0,1.0,3.0,41.20522388059702,22086.0,181916.93972429645,1594870.0,0.0,4783.0,54676.52985074627,29306620.0,7021819.267299697,99335213.0,0.0,7577.0,832020.9850746269,445963248.0,17936489.141781744,338903669.0,0.0,12815.5,2745661.856343284,1471674755.0
u3586,0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,142,741,67.16388259158785,584.0,1.0,4.0,27.34952766531714,20266.0,79600.2876382956,684461.0,0.0,4484.0,30744.60188933873,22781750.0,1322220.9547222552,34462263.0,0.0,3790.0,124748.0701754386,92438320.0,2299162.9583253865,41303574.0,0.0,5547.0,433425.01889338734,321167939.0
u3587,0,51.0,249.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,1.0,10.0,0.0,0.0,141.0,108.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,104,577,55.81751599588343,636.0,1.0,3.0,17.663778162911612,10192.0,112921.73820575769,1649286.0,0.0,3229.0,27612.99306759099,15932697.0,887016.9707243028,12364843.0,0.0,3557.0,187323.77296360486,108085817.0,48547714.76849582,870865563.0,0.0,5979.0,5954253.611785095,3435604334.0
u3588,0,23.0,41.0,15.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,13.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,156.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,155.0,224,1191,149.97153718671655,2327.0,1.0,3.0,35.8303946263644,42674.0,160064.46305996462,2242100.0,0.0,4462.0,40853.27791771621,48656254.0,3052087.6293729874,104423086.0,0.0,4397.0,197010.24517212427,234639202.0,5606362.499003157,147851643.0,0.0,7692.0,878347.6901763225,1046112099.0
u3589,0,24.0,29.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,2.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,156.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,59,207,68.6544248063812,883.0,1.0,5.0,21.57487922705314,4466.0,88726.94114792015,1119504.0,0.0,4244.0,25294.410628019323,5235943.0,78586.91768087931,913501.0,0.0,3642.0,25441.280193236715,5266345.0,308145.79306244076,3581368.0,0.0,5517.0,78516.42512077295,16252900.0
u3590,0,11.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,9.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,132,705,31.00943914238388,356.0,1.0,3.0,12.083687943262412,8519.0,38453.82464662884,488575.0,0.0,3183.0,14469.624113475178,10201085.0,332723.142315673,6919307.0,0.0,2738.0,54424.58865248227,38369335.0,1341278.1937399493,18120616.0,0.0,5972.0,290098.6411347518,204519542.0
u3591,0,72.0,209.0,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,202.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,11.0,4.0,0.0,0.0,90.0,119.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,16.0,78.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,63.0,220,1591,79.53873742224222,1517.0,1.0,5.0,31.09679446888749,49475.0,96693.6154574727,1639158.0,0.0,6525.0,37969.42928975487,60409362.0,193188.99432688273,4906280.0,0.0,5810.0,47210.176618478945,75111391.0,5452279.061774319,96319883.0,0.0,9900.0,674808.514142049,1073620346.0
u3592,0,17.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,3.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,107.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,104.0,262,1951,91.91349008001589,1297.0,1.0,4.0,28.03331624807791,54693.0,91952.47225286363,1184495.0,0.0,5990.0,35428.094310609944,69120212.0,1228134.7157151862,29410325.0,0.0,10219.0,241495.75192209124,471158212.0,45898745.6452781,1004914622.0,0.0,23789.0,5879216.916453101,11470352204.0
u3593,0,8.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,0.0,0.0,0.0,26.0,13.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,59.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37.0,217,1112,111.24219178712059,1070.0,1.0,5.0,35.46762589928058,39440.0,130141.56535331193,1268825.0,0.0,5174.5,41503.54136690647,46151938.0,520978.21286836755,6965851.0,40.0,5611.0,123844.31834532374,137714882.0,7967736.62565344,96763397.0,0.0,8412.0,1621367.804856115,1802960999.0
u3594,0,46.0,54.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,4.0,0.0,0.0,2.0,52.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,110.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1,0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0
u3595,0,68.0,140.0,32.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,134.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,5.0,3.0,0.0,0.0,69.0,71.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,9.0,120.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,113.0,223,1516,97.0998018494208,1821.0,1.0,4.0,31.509894459102902,47769.0,120013.7043496132,2018360.0,0.0,6505.0,41270.81530343008,62566556.0,768254.184006658,14713663.0,0.0,7972.0,155480.85949868074,235708983.0,27435638.80444492,728245180.0,0.0,15912.5,2696964.9788918206,4088598908.0
u3596,0,28.0,94.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,5.0,2.0,0.0,0.0,34.0,60.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,10.0,346.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,16.0,0.0,319.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,340.0,344,1953,97.62042750280607,1239.0,1.0,3.0,29.847926267281107,58293.0,120751.24232456065,1712931.0,0.0,4018.0,37850.52380952381,73922073.0,543024.3797255028,6801959.0,0.0,4415.0,131919.52380952382,257638830.0,6918148.018898093,80766250.0,0.0,12632.0,1366527.5381464413,2668828282.0
u3597,0,649.0,1038.0,43.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,1026.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,17.0,48.0,0.0,0.0,777.0,261.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,128.0,224.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,64.0,154,952,101.72803104361894,1060.0,1.0,7.0,39.91596638655462,38000.0,134544.05395955505,1611433.0,0.0,6645.0,49124.5462184874,46766568.0,1210877.0833867362,15753680.0,0.0,8060.0,285923.16911764705,272198857.0,14614435.228584593,438074822.0,0.0,7343.0,927225.0199579832,882718219.0
u3598,0,23.0,50.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,38.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,223,1330,88.78091787660135,1728.0,1.0,4.0,25.855639097744362,34388.0,107497.20881885622,2128194.0,0.0,4397.0,30181.524060150376,40141427.0,335716.11526704277,5515313.0,0.0,4803.5,81056.28796992482,107804863.0,6627890.757653076,195467201.0,0.0,8207.0,733090.6203007519,975010525.0
u3599,0,10.0,22.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,8.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,298,2278,115.27486265420265,1484.0,1.0,4.0,31.856892010535557,72570.0,142794.62066906082,2035326.0,0.0,5235.5,39514.367866549605,90013730.0,4821594.521491033,176308781.0,0.0,7028.5,325474.42273924494,741430735.0,11861569.36814778,397841297.0,0.0,13057.0,1330340.960052678,3030516707.0
u3600,0,29.0,44.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,11.0,0.0,0.0,20.0,24.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,75.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,244,1467,87.05292275000515,898.0,1.0,4.0,29.05316973415133,42621.0,104298.83151981201,1185552.0,0.0,4871.0,35723.087934560324,52405770.0,644661.6747273622,16914045.0,0.0,6033.0,109208.23381049761,160208479.0,8686716.518446436,188948283.0,0.0,10547.0,1298525.1138377641,1904936342.0
u3601,0,21.0,134.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,43.0,13.0,0.0,0.0,82.0,52.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,4.0,85.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,73.0,427,4464,230.55027308640643,4556.0,1.0,5.0,54.95519713261649,245320.0,336641.9798371572,8736359.0,0.0,6342.0,75406.48051075269,336614529.0,4026952.6426853184,125629238.0,0.0,7787.5,524125.4755824373,2339696123.0,85085831.88313478,1869687892.0,0.0,15594.5,11015945.32750896,49175179942.0
u3602,0,64.0,248.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,69.0,0.0,0.0,138.0,110.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,14.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,139,1634,261.8739130224616,3706.0,1.0,17.0,88.85862913096695,145195.0,322226.6629054268,5498294.0,0.0,15737.0,101851.29926560588,166425023.0,411326.23557343514,8834011.0,56.0,10997.0,119847.29865361078,195830486.0,1527832.638344087,28885839.0,0.0,18593.0,392863.6958384333,641939279.0
u3603,0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,142,878,61.97423904660236,744.0,1.0,4.0,21.355353075170843,18750.0,72632.26903848871,696644.0,0.0,4568.5,27320.963553530753,23987806.0,405502.0595655359,4929127.0,40.0,5674.5,112453.55922551252,98734225.0,12588542.504497923,162717954.0,0.0,13903.0,2223972.735763098,1952648062.0
u3604,0,28.0,190.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,3.0,1.0,0.0,0.0,33.0,157.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,224,1296,46.85943027406942,733.0,1.0,4.0,18.426697530864196,23881.0,50005.16140638791,671572.0,0.0,4427.0,21377.939043209877,27705809.0,189450.3713070546,2686593.0,0.0,6313.5,64481.47608024691,83567993.0,2923452.075269903,44110441.0,0.0,12107.0,691593.7584876543,896305511.0
u3605,0,70.0,93.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,87.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0,3.0,0.0,0.0,7.0,86.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,7.0,213.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,200.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,212.0,63,331,42.89464812400208,319.0,1.0,4.0,20.335347432024168,6731.0,50340.33341227121,384013.0,0.0,6658.0,24475.649546827794,8101440.0,148075.54004682144,1594213.0,0.0,8037.0,52709.891238670694,17446974.0,2304276.489180215,33854244.0,0.0,13054.0,367252.96374622354,121560731.0
u3606,0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,112,378,30.1786502313376,342.0,1.0,3.0,13.153439153439153,4972.0,29602.57660956695,283526.0,0.0,4455.5,14727.16402116402,5566868.0,121594.67494796743,1177143.0,0.0,4621.5,39195.65343915344,14815957.0,3784867.0519319316,67581811.0,0.0,5273.0,518062.7566137566,195827722.0
u3607,0,55.0,115.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,27.0,1.0,0.0,0.0,45.0,70.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,4.0,97.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,94.0,302,2396,124.4309534508867,1499.0,1.0,4.0,38.46410684474124,92160.0,129375.55955710374,1669699.0,0.0,5293.0,41892.57554257095,100374611.0,393948.6796616972,10799989.0,0.0,7107.5,90273.66777963273,216295708.0,3716868.142233187,88971689.0,0.0,12123.0,539634.4741235393,1292964200.0
u3608,0,62.0,929.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,230.0,0.0,0.0,0.0,478.0,451.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,236,1166,65.83417595023984,687.0,1.0,3.0,24.310463121783876,28346.0,84311.37131523472,1066658.0,0.0,4677.0,29726.45883361921,34661051.0,240819.83923600864,4782901.0,0.0,3144.5,55208.054888507715,64372592.0,7467144.060156503,226026594.0,0.0,4505.0,573024.8053173242,668146923.0
