uid,label,voice_opp_num_unique_count,voice_opp_num_count,voice_opp_head_unique_count,voice_opp_len_3,voice_opp_len_5,voice_opp_len_6,voice_opp_len_7,voice_opp_len_8,voice_opp_len_9,voice_opp_len_10,voice_opp_len_11,voice_opp_len_12,voice_opp_len_13,voice_opp_len_15,voice_opp_len_16,voice_call_len_1,voice_call_len_2,voice_call_len_3,voice_in_out_0,voice_in_out_1,voice_time_less_than_1min,voice_time_more_than_60min,sms_opp_num_unique_count,sms_opp_num_count,sms_opp_head_unique_count,sms_opp_len_5,sms_opp_len_7,sms_opp_len_8,sms_opp_len_9,sms_opp_len_10,sms_opp_len_11,sms_opp_len_12,sms_opp_len_13,sms_opp_len_14,sms_in_out_0,sms_in_out_1,wa_name_unique_count,wa_name_count,wa_visit_cnt_std,wa_visit_cnt_max,wa_visit_cnt_median,wa_visit_cnt_mean,wa_visit_cnt_sum,wa_visit_dura_std,wa_visit_dura_max,wa_visit_dura_min,wa_visit_dura_median,wa_visit_dura_mean,wa_visit_dura_sum,wa_up_flow_std,wa_up_flow_max,wa_up_flow_min,wa_up_flow_median,wa_up_flow_mean,wa_up_flow_sum,wa_down_flowstd,wa_down_flowmax,wa_down_flowmin,wa_down_flowmedian,wa_down_flowmean,wa_down_flowsum,sms_in_out_diff,voice_in_out_diff,voice_opp_num_unique_count_ratio,voice_opp_len12_ratio,voice_call_len1andlen3_ratio,sms_opp_len11andlen13_ratio,mean_diff_wa_up_and_wa_down
u4591,1,4.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,9.0,0.0,16.0,18.0,7.0,25.0,25.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,7.0,21,61,6.725248080824517,37.0,2.0,4.9344262295081975,301.0,10332.008195290062,55203.0,0.0,3094.0,6549.049180327868,399492.0,17541.67425504035,102353.0,0.0,4491.0,12021.88524590164,733335.0,32324.965249255474,233005.0,104.0,5267.0,15257.967213114753,930736.0,-1.0,0.44,0.16,0.0,0.72,1.0,-3236.081967213113
u4592,1,40.0,454.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0,0.0,413.0,2.0,39.0,199.0,255.0,454.0,454.0,3.0,62.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,42.0,0.0,2.0,60.0,266,1701,142.17642719709497,2764.0,4.0,37.348030570252796,63529.0,186988.326460776,3539832.0,0.0,4859.0,45702.603762492654,77740129.0,1516065.5363027141,21437415.0,0.0,5159.0,295456.96296296304,502572294.0,6848395.098565921,139455838.0,0.0,7498.0,1259491.976484421,2142395852.0,-0.9354838709677419,-0.12334801762114538,0.0881057268722467,0.0,1.8193832599118942,1.0,-964035.0135214579
u4593,1,21.0,111.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,106.0,1.0,4.0,57.0,54.0,111.0,111.0,3.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,18.0,0.0,2.0,30.0,58,236,67.45299120393743,424.0,3.0,25.567796610169488,6034.0,85004.1010897784,642493.0,0.0,5089.0,31423.775423728814,7416011.0,479790.6068157925,4941660.0,0.0,6233.5,112758.60169491525,26611030.0,9465521.70137713,122851628.0,0.0,10781.5,1348827.7711864407,318323354.0,-0.875,0.02702702702702703,0.1891891891891892,0.0,1.90990990990991,1.0,-1236069.1694915255
u4594,1,47.0,153.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,134.0,0.0,19.0,98.0,55.0,153.0,153.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,21.0,125,733,63.68276467680827,1084.0,3.0,19.935879945429736,14613.0,88370.95721551818,1301175.0,0.0,3693.0,25050.607094133702,18362095.0,595242.4067002626,15806461.0,0.0,3169.0,54781.18144611186,40154606.0,16174354.03697421,435931227.0,0.0,3557.0,769856.9713506139,564305160.0,-1.0,0.28104575163398693,0.30718954248366015,0.0,1.7516339869281046,1.0,-715075.789904502
u4595,1,73.0,429.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,419.0,1.0,0.0,8.0,0.0,369.0,4.0,56.0,261.0,168.0,429.0,429.0,17.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,7.0,0.0,31.0,27.0,229,1793,102.82530831031448,1483.0,4.0,38.08867819297267,68293.0,120909.79574287096,1950973.0,0.0,5805.0,43730.94924707195,78409592.0,648539.4429048318,19055385.0,0.0,6522.0,116054.85778025654,208086360.0,46324006.43486177,1871232688.0,0.0,12902.0,2525837.235359732,4528826163.0,0.06896551724137931,0.21678321678321677,0.17016317016317017,0.002331002331002331,1.7202797202797202,1.0,-2409782.3775794758
u4596,1,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,6.0,6.0,3.0,34.0,3.0,0.0,0.0,4.0,0.0,0.0,29.0,0.0,1.0,0.0,4.0,30.0,145,666,36.59563458318128,423.0,4.0,15.591591591591591,10384.0,55256.932824306015,772774.0,0.0,5470.0,20370.31081081081,13566627.0,176079.90784426648,3662265.0,0.0,5885.5,43609.12762762762,29043679.0,4927831.544980265,111026191.0,0.0,8532.0,658834.4549549549,438783747.0,-0.7647058823529411,1.0,0.5,0.0,0.3333333333333333,0.8823529411764706,-615225.3273273273
u4597,1,8.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,11.0,0.0,11.0,11.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,6.0,3,10,0.5270462766947298,2.0,1.5,1.5,15.0,1444.5035479361068,3902.0,0.0,518.5,1433.5,14335.0,988.8107334908267,1971.0,63.0,997.0,1001.0,10010.0,486.5118475204665,1062.0,79.0,511.5,539.0,5390.0,-0.7142857142857143,1.0,0.7272727272727273,0.0,1.8181818181818181,1.0,462.0
u4598,1,9.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,43.0,17.0,2.0,26.0,36.0,62.0,62.0,2.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,27.0,162,1247,130.8678016752621,1156.0,5.0,48.93905372894948,61027.0,170275.75830929776,1876402.0,0.0,6030.0,59605.2269446672,74327718.0,607875.0969127453,10370276.0,0.0,9332.0,174947.43464314356,218159451.0,23738966.95447532,553708319.0,0.0,12992.0,3099731.056134723,3865364627.0,-1.0,-0.16129032258064516,0.14516129032258066,0.0,1.3870967741935485,1.0,-2924783.6214915793
u4599,1,117.0,979.0,34.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,972.0,0.0,0.0,0.0,0.0,805.0,76.0,98.0,636.0,343.0,979.0,979.0,11.0,71.0,9.0,0.0,0.0,4.0,0.0,0.0,58.0,0.0,9.0,0.0,56.0,15.0,182,1649,155.63275015612376,2638.0,5.0,47.668890236506975,78606.0,240172.11332082696,4098961.0,0.0,6648.0,73131.26986052153,120593464.0,9682816.964370217,173030523.0,0.0,11159.0,1172820.1934505762,1933980499.0,29436401.88021706,483020771.0,0.0,17285.0,5024998.161309885,8286221968.0,0.5774647887323944,0.2992849846782431,0.1195097037793667,0.0,1.644535240040858,0.9436619718309859,-3852177.9678593087
u4600,1,74.0,703.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,686.0,0.0,0.0,0.0,0.0,694.0,3.0,6.0,362.0,341.0,703.0,703.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,3.0,7.0,308,2092,94.83743938684988,1558.0,4.0,35.357552581261956,73968.0,118207.40519846804,2054946.0,0.0,5096.5,43812.95841300192,91656709.0,814533.4930251973,28965016.0,0.0,5290.5,125111.04349904398,261732303.0,18563930.87383025,391319878.0,0.0,8980.0,2297228.239961759,4805801478.0,-0.4,0.029871977240398292,0.10526315789473684,0.0,1.9743954480796586,1.0,-2172117.196462715
u4601,1,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,3.0,12.0,15.0,15.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,18.0,169,336,257.4763051732283,2989.0,5.0,73.92261904761905,24838.0,296872.73344183085,3531079.0,0.0,6027.0,80970.57440476191,27206113.0,2328931.897072678,29619982.0,40.0,6283.0,326201.41666666674,109603676.0,10273729.2102262,132998615.0,0.0,8045.0,1345598.7619047621,452121184.0,-1.0,-0.6,0.13333333333333333,0.0,1.6,1.0,-1019397.3452380954
u4602,1,17.0,68.0,22.0,0.0,5.0,0.0,9.0,1.0,0.0,0.0,51.0,2.0,0.0,0.0,0.0,57.0,8.0,3.0,48.0,20.0,68.0,68.0,4.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,3.0,14.0,5,10,0.4216370213557839,2.0,1.0,1.2,12.0,3306.2839916337093,8914.0,0.0,39.0,2092.5,20925.0,289.7491060287235,737.0,0.0,220.5,316.9,3169.0,784.0042800336687,2444.0,52.0,204.0,586.4,5864.0,-0.6470588235294118,0.4117647058823529,0.25,0.029411764705882353,1.6764705882352942,0.9411764705882353,-269.5
u4603,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,17.0,382,2184,121.94238133012385,2523.0,4.0,32.79761904761905,71630.0,193347.08608883753,4475388.0,0.0,5357.0,48115.60073260073,105084472.0,7736832.616157467,242166243.0,0.0,6212.5,605207.7861721612,1321773805.0,67588242.60561678,2183110601.0,0.0,13238.5,7294439.454212454,15931055768.0,-1.0,0.0,1.0,0.0,1.0,1.0,-6689231.668040293
u4604,1,109.0,315.0,17.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,305.0,1.0,0.0,0.0,0.0,312.0,0.0,3.0,246.0,69.0,315.0,315.0,2.0,85.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,55.0,0.0,0.0,85.0,263,2124,435.903281354356,6044.0,7.0,126.91290018832392,269563.0,476052.93288497283,6911579.0,0.0,6925.0,137753.50847457626,292588452.0,1616595.324312698,24913204.0,0.0,7766.0,396684.25470809796,842557357.0,4131618.7416729107,64231834.0,0.0,13154.0,887871.2688323917,1885838575.0,-1.0,0.5619047619047619,0.346031746031746,0.0031746031746031746,1.980952380952381,1.0,-491187.01412429375
u4605,1,11.0,53.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,20.0,0.0,33.0,44.0,9.0,53.0,53.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,166,395,57.179170904259045,656.0,3.0,17.934177215189873,7084.0,78198.55003327041,1031500.0,0.0,2770.0,21929.324050632917,8662083.0,617646.9717322175,8250609.0,0.0,2531.0,96714.77215189872,38202335.0,10584617.902460216,192332626.0,0.0,4872.0,1073949.2455696205,424209952.0,0.3333333333333333,0.660377358490566,0.20754716981132076,0.0,0.7547169811320755,1.0,-977234.4734177218
u4606,1,92.0,326.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,318.0,1.0,0.0,0.0,0.0,302.0,0.0,24.0,111.0,215.0,326.0,326.0,3.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,53.0,0.0,1.0,56.0,228,1459,171.1595416761024,2202.0,3.0,42.34201507882111,61777.0,262571.49107252073,3210546.0,0.0,4172.0,58625.60589444825,85534759.0,2710496.6185814342,86867179.0,0.0,4883.0,343158.152159013,500667744.0,21074146.438398667,678163357.0,0.0,11086.0,2693471.099383139,3929774334.0,-0.9649122807017544,-0.31901840490797545,0.2822085889570552,0.003067484662576687,1.852760736196319,1.0,-2350312.947224126
u4607,1,43.0,199.0,32.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,165.0,25.0,9.0,101.0,98.0,199.0,199.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,5.0,2.0,3,2,0.0,1.0,1.0,1.0,2.0,3241.377484959133,4632.0,48.0,2340.0,2340.0,4680.0,516.8950570473662,794.0,63.0,428.5,428.5,857.0,210.0107140124046,391.0,94.0,242.5,242.5,485.0,0.42857142857142855,0.01507537688442211,0.21608040201005024,0.0,1.6582914572864322,1.0,186.0
u4608,1,3.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,16.0,19.0,35.0,35.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,17,63,6.051282802307906,28.0,3.0,5.206349206349207,328.0,12187.406754931018,54912.0,0.0,6875.0,10060.761904761905,633828.0,9187.807658599986,38630.0,0.0,1976.0,6282.095238095239,395772.0,9071.029823587829,40940.0,0.0,2211.0,6229.936507936508,392486.0,-1.0,-0.08571428571428572,0.08571428571428572,0.0,2.0,1.0,52.15873015873149
u4609,1,8.0,18.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,1.0,18.0,18.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,218,1426,90.05392485427225,1400.0,3.0,27.392005610098177,39061.0,107603.88999740184,1639654.0,0.0,3911.5,31304.359747545586,44640017.0,381998.34254973335,9911517.0,0.0,2914.0,59391.41234221598,84692154.0,24604453.879491396,564911521.0,0.0,4369.5,2241913.648667602,3196968863.0,-1.0,0.8888888888888888,0.4444444444444444,0.0,2.0,1.0,-2182522.236325386
u4610,1,21.0,113.0,17.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,8.0,5.0,78.0,35.0,113.0,113.0,3.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,1.0,29.0,267,2140,197.60054445185463,2877.0,5.0,52.63691588785046,112643.0,315885.0601559981,4622750.0,0.0,5890.5,78008.90046728971,166939047.0,2049315.6578743889,33033550.0,0.0,7524.5,392374.41355140187,839681245.0,82084627.64383768,2191763109.0,0.0,13181.0,11607852.63411215,24840804637.0,-0.9333333333333333,0.3805309734513274,0.18584070796460178,0.0,1.7699115044247788,1.0,-11215478.220560748
u4611,1,11.0,140.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,69.0,71.0,140.0,140.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,4.0,94,270,10.253679620138511,92.0,2.0,5.181481481481481,1399.0,14528.5631567963,150840.0,0.0,1840.5,6349.748148148148,1714432.0,424220.85022162844,6881351.0,0.0,1141.0,41439.55185185185,11188679.0,3296777.227473671,39414650.0,0.0,1428.0,415332.2481481481,112139707.0,-0.3333333333333333,-0.014285714285714285,0.07857142857142857,0.0,2.0,0.6666666666666666,-373892.69629629626
u4612,1,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,7.0,8.0,8.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,31,58,9.069020147556273,47.0,3.0,6.775862068965517,393.0,13569.327905924883,53755.0,0.0,3763.0,9659.379310344828,560244.0,46617.346824903565,348985.0,53.0,3801.0,15162.241379310344,879410.0,1332829.9467130634,9943397.0,0.0,3505.0,245726.89655172412,14252160.0,0.0,-0.75,0.25,0.0,2.0,0.5,-230564.65517241377
u4613,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,13.0,316,1471,110.42516536342347,2359.0,3.0,31.419442556084288,46218.0,160597.72005894958,2984170.0,0.0,4470.0,45558.4439157036,67016471.0,1698135.971122931,32548250.0,0.0,5954.0,292806.7131203263,430718675.0,76230047.16448689,1950150851.0,0.0,13856.0,7726274.609109449,11365349950.0,-1.0,1.0,1.0,0.0,2.0,1.0,-7433467.895989123
u4614,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,80,221,19.485947219404892,178.0,3.0,8.352941176470589,1846.0,23134.859375779746,195627.0,0.0,1898.0,8995.570135746606,1988021.0,184540.0161051418,2576916.0,40.0,2159.0,32179.53846153846,7111678.0,11698454.466330474,168976713.0,0.0,1557.0,1121490.4253393663,247849384.0,-0.6,1.0,1.0,0.0,2.0,0.8,-1089310.8868778278
u4615,1,233.0,407.0,26.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,390.0,0.0,0.0,0.0,0.0,352.0,6.0,49.0,329.0,78.0,407.0,407.0,3.0,46.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,41.0,0.0,3.0,43.0,263,1675,259.5917111974221,2689.0,6.0,95.04358208955223,159198.0,314524.1538174305,4354354.0,0.0,6891.0,108488.30567164179,181717912.0,1110521.2804768204,14675349.0,0.0,7334.0,251527.7528358209,421308986.0,7774451.755524688,233037905.0,0.0,11956.0,867011.6555223879,1452244523.0,-0.8695652173913043,0.6167076167076168,0.5724815724815725,0.0,1.7297297297297298,0.9347826086956522,-615483.902686567
u4616,1,22.0,218.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,207.0,0.0,11.0,130.0,88.0,218.0,218.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,10.0,206,1154,264.84016360065965,5307.0,5.0,51.12478336221837,58998.0,274871.661289485,5009219.0,0.0,5046.5,58640.45060658578,67671080.0,2177570.994458551,60669873.0,0.0,6002.0,279750.75043327553,322832366.0,22123088.33090456,288414268.0,0.0,8883.5,3849054.7556325817,4441809188.0,-1.0,0.1926605504587156,0.10091743119266056,0.0,1.8990825688073394,1.0,-3569304.005199306
u4617,1,14.0,28.0,13.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,22.0,6.0,28.0,28.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,277,2401,117.98047379987273,1426.0,4.0,38.42648896293211,92262.0,128021.0761121984,1688092.0,0.0,6203.0,45543.83007080383,109350736.0,2614501.057759545,115382721.0,0.0,8595.0,284162.84506455646,682274991.0,11721239.553127652,219310605.0,0.0,20253.0,2257983.381091212,5421418098.0,-0.5,0.5714285714285714,0.5,0.0,1.7857142857142858,0.75,-1973820.5360266555
u4618,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,7.0,252,2143,218.68002646801799,3711.0,5.0,57.55436304246385,123339.0,269238.33870926674,5102908.0,0.0,5403.0,66095.35510965936,141642346.0,916869.4850573093,19033471.0,0.0,4871.0,183709.31544563692,393689063.0,60024131.94755209,1091622514.0,0.0,10545.0,8001964.144657022,17148209162.0,-0.5555555555555556,-1.0,1.0,0.0,2.0,1.0,-7818254.829211385
u4619,1,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,5.0,5.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,87,333,130.28297699182684,1566.0,4.0,35.516516516516525,11827.0,143576.18878365867,1608028.0,0.0,4179.0,38474.73573573573,12812087.0,1253090.327580038,19238534.0,0.0,3690.0,172466.23723723725,57431257.0,49532255.62666003,805032610.0,0.0,5774.0,5452322.345345345,1815623341.0,-1.0,-0.2,0.6,0.0,2.0,1.0,-5279856.108108108
u4620,1,144.0,342.0,39.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,324.0,1.0,2.0,0.0,0.0,322.0,7.0,13.0,248.0,94.0,342.0,342.0,12.0,64.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,33.0,0.0,31.0,33.0,109,613,38.734785474471664,547.0,3.0,14.939641109298535,9158.0,47625.85994648445,651628.0,0.0,3999.0,17081.00163132137,10470654.0,719018.3322397965,15431556.0,0.0,3444.0,83273.12234910278,51046424.0,21652570.72072097,516747053.0,0.0,4804.0,1427753.3980424143,875212833.0,-0.03125,0.4502923976608187,0.42105263157894735,0.0029239766081871343,1.8830409356725146,1.0,-1344480.2756933116
u4621,1,49.0,141.0,43.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,58.0,0.0,83.0,109.0,32.0,141.0,141.0,8.0,70.0,8.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,59.0,0.0,11.0,59.0,300,2977,239.1537727655644,3030.0,7.0,74.47531071548539,221713.0,334659.7668955085,4360761.0,0.0,9303.0,100628.05945582801,299569733.0,1822961.6084116574,37100222.0,0.0,12567.0,387597.81961706415,1153878709.0,71451723.56561567,1888813706.0,0.0,21184.0,8954274.672489082,26656875700.0,-0.6857142857142857,0.5460992907801419,0.3475177304964539,0.0,0.8226950354609929,0.9857142857142858,-8566676.852872018
u4622,1,26.0,110.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,85.0,3.0,22.0,66.0,44.0,110.0,110.0,3.0,26.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,21.0,192,1315,108.14499867147872,1164.0,5.0,42.35665399239544,55699.0,209538.63926723684,3069024.0,0.0,6143.0,69044.79771863118,90793909.0,1737347.3122172996,22814525.0,0.0,7020.0,466210.54828897346,613066871.0,76506687.3530978,995479428.0,0.0,15868.0,17327644.75513308,22785852853.0,-0.6153846153846154,0.2,0.23636363636363636,0.0,1.5454545454545454,0.8076923076923077,-16861434.206844106
u4623,1,3.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4,10,0.0,1.0,1.0,1.0,10.0,2917.7847000002507,9600.0,0.0,460.0,1575.0,15750.0,649.6181442457818,1623.0,63.0,542.5,666.8,6668.0,3634.897271970389,11840.0,94.0,358.5,1518.8,15188.0,-1.0,-1.0,0.6,0.0,2.0,1.0,-852.0
u4624,1,239.0,731.0,65.0,1.0,13.0,0.0,0.0,2.0,0.0,73.0,636.0,6.0,0.0,0.0,0.0,677.0,9.0,45.0,423.0,308.0,731.0,731.0,60.0,351.0,32.0,0.0,0.0,0.0,0.0,1.0,185.0,0.0,164.0,0.0,171.0,180.0,353,2233,100.86480432970606,1523.0,4.0,26.005373936408414,58070.0,125500.92481228044,2062632.0,0.0,4484.0,31635.765785938198,70642665.0,574777.7951884107,10548339.0,0.0,5408.0,121103.29646215851,270423661.0,17740680.6385751,531943417.0,0.0,11046.0,1590424.1701746532,3551417172.0,-0.02564102564102564,0.1573187414500684,0.32694938440492477,0.008207934336525308,1.8522571819425444,0.9943019943019943,-1469320.8737124947
u4625,1,8.0,10.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,8.0,2.0,10.0,10.0,3.0,52.0,3.0,0.0,0.0,3.0,0.0,0.0,31.0,0.0,18.0,0.0,3.0,49.0,322,1642,78.32387258649962,1338.0,3.0,22.321559074299635,36652.0,111900.89025282463,2646548.0,0.0,4644.0,30584.049939098662,50219010.0,529964.8650847789,13782227.0,0.0,5559.0,114775.89524969547,188462020.0,29121427.103818163,883290600.0,0.0,10992.5,2778424.457978076,4562172960.0,-0.8846153846153846,0.6,0.8,0.0,1.4,0.9423076923076923,-2663648.5627283803
u4626,1,6.0,67.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,27.0,40.0,67.0,67.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,24,103,6.465992691665615,29.0,3.0,6.067961165048544,625.0,15635.536708582451,90152.0,0.0,4893.0,11535.59223300971,1188166.0,9100.056499020251,54019.0,0.0,2930.0,7184.3398058252415,739987.0,12317.26905664956,86815.0,40.0,2170.0,5786.349514563107,595994.0,-1.0,-0.19402985074626866,0.08955223880597014,0.0,2.0,1.0,1397.9902912621346
u4627,1,7.0,59.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,29.0,30.0,59.0,59.0,4.0,41.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,38.0,0.0,2.0,39.0,7,22,0.6709817063202618,3.0,1.0,1.5454545454545454,34.0,3880.613818764966,13524.0,26.0,2847.0,4527.090909090909,99596.0,1305.340011435544,5170.0,61.0,1403.0,1579.4545454545455,34748.0,32295.566533851426,116211.0,40.0,9717.0,27670.136363636364,608743.0,-0.9024390243902439,-0.01694915254237288,0.11864406779661017,0.0,2.0,0.975609756097561,-26090.68181818182
u4628,1,4.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,19.0,21.0,40.0,40.0,3.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,6.0,17,138,14.344658472773704,73.0,9.0,14.13768115942029,1951.0,27916.54626391394,157407.0,0.0,14834.0,24381.702898550724,3364675.0,30971.973506360802,174942.0,60.0,8795.0,22214.13768115942,3065551.0,339233.56880353607,3857358.0,0.0,9582.0,68568.55072463768,9462460.0,-0.7142857142857143,-0.05,0.1,0.0,2.0,0.8571428571428571,-46354.41304347826
u4629,1,6.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,25.0,4.0,29.0,29.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.7241379310344828,0.20689655172413793,0.0,2.0,0.5,
